laus_code,state_fips,county_fips,name,year,labor_force,employed,unemployment_level,unemployment_rate
CN3605700000000,36,57,"Montgomery County, NY",2018,"22,436","21,281","1,155",5.1
CN3605900000000,36,59,"Nassau County, NY",2018,"707,875","682,848","25,027",3.5
CN3606100000000,36,61,"New York County, NY",2018,"919,101","885,351","33,750",3.7
CN3606300000000,36,63,"Niagara County, NY",2018,"99,138","93,941","5,197",5.2
CN3606500000000,36,65,"Oneida County, NY",2018,"101,729","97,231","4,498",4.4
CN3606700000000,36,67,"Onondaga County, NY",2018,"220,771","211,945","8,826",4
CN3606900000000,36,69,"Ontario County, NY",2018,"55,149","52,977","2,172",3.9
CN3607100000000,36,71,"Orange County, NY",2018,"182,241","175,086","7,155",3.9
CN3607300000000,36,73,"Orleans County, NY",2018,"17,616","16,746",870,4.9
CN3607500000000,36,75,"Oswego County, NY",2018,"52,824","49,932","2,892",5.5
CN3607700000000,36,77,"Otsego County, NY",2018,"28,170","26,945","1,225",4.3
CN3607900000000,36,79,"Putnam County, NY",2018,"51,085","49,199","1,886",3.7
CN3608100000000,36,81,"Queens County, NY",2018,"1,162,225","1,120,459","41,766",3.6
CN3608300000000,36,83,"Rensselaer County, NY",2018,"81,358","78,192","3,166",3.9
CN3608500000000,36,85,"Richmond County, NY",2018,"220,621","211,509","9,112",4.1
CN3608700000000,36,87,"Rockland County, NY",2018,"154,676","148,901","5,775",3.7
CN3608900000000,36,89,"St. Lawrence County, NY",2018,"43,515","41,067","2,448",5.6
CN3609100000000,36,91,"Saratoga County, NY",2018,"118,982","114,795","4,187",3.5
CN3609300000000,36,93,"Schenectady County, NY",2018,"76,303","73,240","3,063",4
CN3609500000000,36,95,"Schoharie County, NY",2018,"14,774","14,062",712,4.8
CN3609700000000,36,97,"Schuyler County, NY",2018,"8,268","7,845",423,5.1
CN3609900000000,36,99,"Seneca County, NY",2018,"16,087","15,465",622,3.9
CN3610100000000,36,101,"Steuben County, NY",2018,"42,816","40,710","2,106",4.9
CN3610300000000,36,103,"Suffolk County, NY",2018,"777,784","747,832","29,952",3.9
CN3610500000000,36,105,"Sullivan County, NY",2018,"35,947","34,475","1,472",4.1
CN3610700000000,36,107,"Tioga County, NY",2018,"22,772","21,773",999,4.4
CN3610900000000,36,109,"Tompkins County, NY",2018,"50,112","48,283","1,829",3.6
CN3611100000000,36,111,"Ulster County, NY",2018,"88,712","85,260","3,452",3.9
CN3611300000000,36,113,"Warren County, NY",2018,"31,709","30,236","1,473",4.6
CN3611500000000,36,115,"Washington County, NY",2018,"28,164","26,999","1,165",4.1
CN3611700000000,36,117,"Wayne County, NY",2018,"43,877","42,054","1,823",4.2
CN3611900000000,36,119,"Westchester County, NY",2018,"484,256","465,428","18,828",3.9
CN3612100000000,36,121,"Wyoming County, NY",2018,"18,093","17,255",838,4.6
CN3612300000000,36,123,"Yates County, NY",2018,"11,783","11,336",447,3.8
CN3700100000000,37,1,"Alamance County, NC",2018,"80,583","77,625","2,958",3.7
CN3700300000000,37,3,"Alexander County, NC",2018,"18,023","17,453",570,3.2
CN3700500000000,37,5,"Alleghany County, NC",2018,"4,305","4,111",194,4.5
CN3700700000000,37,7,"Anson County, NC",2018,"10,407","9,942",465,4.5
CN3700900000000,37,9,"Ashe County, NC",2018,"12,750","12,292",458,3.6
CN3701100000000,37,11,"Avery County, NC",2018,"7,639","7,361",278,3.6
CN3701300000000,37,13,"Beaufort County, NC",2018,"19,739","18,839",900,4.6
CN3701500000000,37,15,"Bertie County, NC",2018,"7,832","7,445",387,4.9
CN3701700000000,37,17,"Bladen County, NC",2018,"14,418","13,659",759,5.3
CN3701900000000,37,19,"Brunswick County, NC",2018,"52,867","50,144","2,723",5.2
CN3702100000000,37,21,"Buncombe County, NC",2018,"139,319","135,185","4,134",3
CN3702300000000,37,23,"Burke County, NC",2018,"40,579","39,133","1,446",3.6
CN3702500000000,37,25,"Cabarrus County, NC",2018,"106,601","102,807","3,794",3.6
CN3702700000000,37,27,"Caldwell County, NC",2018,"36,595","35,193","1,402",3.8
CN3702900000000,37,29,"Camden County, NC",2018,"4,650","4,477",173,3.7
CN3703100000000,37,31,"Carteret County, NC",2018,"31,755","30,386","1,369",4.3
CN3703300000000,37,33,"Caswell County, NC",2018,"9,820","9,391",429,4.4
CN3703500000000,37,35,"Catawba County, NC",2018,"78,802","76,041","2,761",3.5
CN3703700000000,37,37,"Chatham County, NC",2018,"34,637","33,479","1,158",3.3
CN3703900000000,37,39,"Cherokee County, NC",2018,"11,235","10,740",495,4.4
CN3704100000000,37,41,"Chowan County, NC",2018,"5,582","5,335",247,4.4
CN3704300000000,37,43,"Clay County, NC",2018,"4,111","3,933",178,4.3
CN3704500000000,37,45,"Cleveland County, NC",2018,"47,966","46,071","1,895",4
CN3704700000000,37,47,"Columbus County, NC",2018,"22,338","21,223","1,115",5
CN3704900000000,37,49,"Craven County, NC",2018,"41,528","39,784","1,744",4.2
CN3705100000000,37,51,"Cumberland County, NC",2018,"127,957","121,379","6,578",5.1
CN3705300000000,37,53,"Currituck County, NC",2018,"13,633","13,141",492,3.6
CN3705500000000,37,55,"Dare County, NC",2018,"19,851","18,836","1,015",5.1
CN3705700000000,37,57,"Davidson County, NC",2018,"80,112","77,186","2,926",3.7
CN3705900000000,37,59,"Davie County, NC",2018,"20,474","19,774",700,3.4
CN3706100000000,37,61,"Duplin County, NC",2018,"24,946","23,866","1,080",4.3
CN3706300000000,37,63,"Durham County, NC",2018,"167,606","161,771","5,835",3.5
CN3706500000000,37,65,"Edgecombe County, NC",2018,"21,741","20,271","1,470",6.8
CN3706700000000,37,67,"Forsyth County, NC",2018,"186,122","179,013","7,109",3.8
CN3706900000000,37,69,"Franklin County, NC",2018,"30,642","29,421","1,221",4
CN3707100000000,37,71,"Gaston County, NC",2018,"109,604","105,359","4,245",3.9
CN3707300000000,37,73,"Gates County, NC",2018,"5,309","5,097",212,4
CN3707500000000,37,75,"Graham County, NC",2018,"3,179","2,993",186,5.9
CN3707700000000,37,77,"Granville County, NC",2018,"29,943","28,929","1,014",3.4
CN3707900000000,37,79,"Greene County, NC",2018,"9,558","9,190",368,3.9
CN3708100000000,37,81,"Guilford County, NC",2018,"260,591","249,820","10,771",4.1
CN3708300000000,37,83,"Halifax County, NC",2018,"20,243","19,014","1,229",6.1
CN3708500000000,37,85,"Harnett County, NC",2018,"52,791","50,341","2,450",4.6
CN3708700000000,37,87,"Haywood County, NC",2018,"29,465","28,472",993,3.4
CN3708900000000,37,89,"Henderson County, NC",2018,"54,476","52,712","1,764",3.2
CN3709100000000,37,91,"Hertford County, NC",2018,"9,120","8,662",458,5
CN3709300000000,37,93,"Hoke County, NC",2018,"19,920","18,918","1,002",5
CN3709500000000,37,95,"Hyde County, NC",2018,"2,008","1,842",166,8.3
CN3709700000000,37,97,"Iredell County, NC",2018,"87,984","84,841","3,143",3.6
CN3709900000000,37,99,"Jackson County, NC",2018,"19,484","18,682",802,4.1
CN3710100000000,37,101,"Johnston County, NC",2018,"96,136","92,682","3,454",3.6
CN3710300000000,37,103,"Jones County, NC",2018,"4,379","4,195",184,4.2
CN3710500000000,37,105,"Lee County, NC",2018,"26,420","25,276","1,144",4.3
CN3710700000000,37,107,"Lenoir County, NC",2018,"27,857","26,753","1,104",4
CN3710900000000,37,109,"Lincoln County, NC",2018,"42,654","41,200","1,454",3.4
CN3711100000000,37,111,"McDowell County, NC",2018,"21,145","20,433",712,3.4
CN3711300000000,37,113,"Macon County, NC",2018,"15,316","14,717",599,3.9
CN3711500000000,37,115,"Madison County, NC",2018,"10,144","9,777",367,3.6
CN3711700000000,37,117,"Martin County, NC",2018,"9,295","8,832",463,5
CN3711900000000,37,119,"Mecklenburg County, NC",2018,"611,673","588,987","22,686",3.7
CN3712100000000,37,121,"Mitchell County, NC",2018,"6,025","5,755",270,4.5
CN3712300000000,37,123,"Montgomery County, NC",2018,"11,588","11,129",459,4
CN3712500000000,37,125,"Moore County, NC",2018,"41,079","39,523","1,556",3.8
CN3712700000000,37,127,"Nash County, NC",2018,"43,288","41,097","2,191",5.1
CN3712900000000,37,129,"New Hanover County, NC",2018,"120,980","116,493","4,487",3.7
CN3713100000000,37,131,"Northampton County, NC",2018,"7,628","7,236",392,5.1
CN3713300000000,37,133,"Onslow County, NC",2018,"64,341","61,301","3,040",4.7
CN3713500000000,37,135,"Orange County, NC",2018,"77,797","75,263","2,534",3.3
CN3713700000000,37,137,"Pamlico County, NC",2018,"5,348","5,129",219,4.1
CN3713900000000,37,139,"Pasquotank County, NC",2018,"17,062","16,249",813,4.8
CN3714100000000,37,141,"Pender County, NC",2018,"28,265","27,107","1,158",4.1
CN3714300000000,37,143,"Perquimans County, NC",2018,"5,046","4,804",242,4.8
CN3714500000000,37,145,"Person County, NC",2018,"18,261","17,513",748,4.1
CN3714700000000,37,147,"Pitt County, NC",2018,"89,961","86,150","3,811",4.2
CN3714900000000,37,149,"Polk County, NC",2018,"8,969","8,633",336,3.7
CN3715100000000,37,151,"Randolph County, NC",2018,"66,526","64,042","2,484",3.7
CN3715300000000,37,153,"Richmond County, NC",2018,"16,519","15,617",902,5.5
CN3715500000000,37,155,"Robeson County, NC",2018,"49,653","46,738","2,915",5.9
CN3715700000000,37,157,"Rockingham County, NC",2018,"40,499","38,670","1,829",4.5
CN3715900000000,37,159,"Rowan County, NC",2018,"65,775","63,199","2,576",3.9
CN3716100000000,37,161,"Rutherford County, NC",2018,"24,757","23,501","1,256",5.1
CN3716300000000,37,163,"Sampson County, NC",2018,"29,207","28,039","1,168",4
CN3716500000000,37,165,"Scotland County, NC",2018,"11,457","10,614",843,7.4
CN3716700000000,37,167,"Stanly County, NC",2018,"29,882","28,817","1,065",3.6
CN3716900000000,37,169,"Stokes County, NC",2018,"21,781","20,988",793,3.6
CN3717100000000,37,171,"Surry County, NC",2018,"34,033","32,827","1,206",3.5
CN3717300000000,37,173,"Swain County, NC",2018,"6,912","6,613",299,4.3
CN3717500000000,37,175,"Transylvania County, NC",2018,"14,275","13,737",538,3.8
CN3717700000000,37,177,"Tyrrell County, NC",2018,"1,457","1,365",92,6.3
CN3717900000000,37,179,"Union County, NC",2018,"121,250","117,099","4,151",3.4
CN3718100000000,37,181,"Vance County, NC",2018,"17,444","16,441","1,003",5.7
CN3718300000000,37,183,"Wake County, NC",2018,"584,548","564,962","19,586",3.4
CN3718500000000,37,185,"Warren County, NC",2018,"6,574","6,183",391,5.9
CN3718700000000,37,187,"Washington County, NC",2018,"4,628","4,353",275,5.9
CN3718900000000,37,189,"Watauga County, NC",2018,"28,832","27,832","1,000",3.5
CN3719100000000,37,191,"Wayne County, NC",2018,"52,731","50,460","2,271",4.3
CN3719300000000,37,193,"Wilkes County, NC",2018,"30,230","29,102","1,128",3.7
CN3719500000000,37,195,"Wilson County, NC",2018,"35,342","33,175","2,167",6.1
CN3719700000000,37,197,"Yadkin County, NC",2018,"17,791","17,191",600,3.4
CN3719900000000,37,199,"Yancey County, NC",2018,"8,245","7,950",295,3.6
CN3800100000000,38,1,"Adams County, ND",2018,"1,065","1,043",22,2.1
CN3800300000000,38,3,"Barnes County, ND",2018,"5,279","5,137",142,2.7
CN3800500000000,38,5,"Benson County, ND",2018,"2,300","2,211",89,3.9
CN3800700000000,38,7,"Billings County, ND",2018,428,416,12,2.8
CN3800900000000,38,9,"Bottineau County, ND",2018,"2,992","2,892",100,3.3
CN3801100000000,38,11,"Bowman County, ND",2018,"1,647","1,616",31,1.9
CN3801300000000,38,13,"Burke County, ND",2018,"1,078","1,052",26,2.4
CN3801500000000,38,15,"Burleigh County, ND",2018,"49,251","47,954","1,297",2.6
CN3801700000000,38,17,"Cass County, ND",2018,"100,944","98,629","2,315",2.3
CN3801900000000,38,19,"Cavalier County, ND",2018,"1,971","1,920",51,2.6
CN3802100000000,38,21,"Dickey County, ND",2018,"2,390","2,347",43,1.8
CN3802300000000,38,23,"Divide County, ND",2018,"1,536","1,516",20,1.3
CN3802500000000,38,25,"Dunn County, ND",2018,"3,021","2,972",49,1.6
CN3802700000000,38,27,"Eddy County, ND",2018,"1,246","1,185",61,4.9
CN3802900000000,38,29,"Emmons County, ND",2018,"1,481","1,410",71,4.8
CN3803100000000,38,31,"Foster County, ND",2018,"1,605","1,563",42,2.6
CN3803300000000,38,33,"Golden Valley County, ND",2018,898,880,18,2
CN3803500000000,38,35,"Grand Forks County, ND",2018,"37,913","37,054",859,2.3
CN3803700000000,38,37,"Grant County, ND",2018,"1,211","1,179",32,2.6
CN3803900000000,38,39,"Griggs County, ND",2018,"1,060","1,036",24,2.3
CN3804100000000,38,41,"Hettinger County, ND",2018,"1,395","1,367",28,2
CN3804300000000,38,43,"Kidder County, ND",2018,"1,310","1,252",58,4.4
CN3804500000000,38,45,"LaMoure County, ND",2018,"2,126","2,085",41,1.9
CN3804700000000,38,47,"Logan County, ND",2018,896,873,23,2.6
CN3804900000000,38,49,"McHenry County, ND",2018,"3,155","3,032",123,3.9
CN3805100000000,38,51,"McIntosh County, ND",2018,"1,157","1,126",31,2.7
CN3805300000000,38,53,"McKenzie County, ND",2018,"8,962","8,812",150,1.7
CN3805500000000,38,55,"McLean County, ND",2018,"4,795","4,635",160,3.3
CN3805700000000,38,57,"Mercer County, ND",2018,"3,969","3,802",167,4.2
CN3805900000000,38,59,"Morton County, ND",2018,"16,169","15,641",528,3.3
CN3806100000000,38,61,"Mountrail County, ND",2018,"7,078","6,966",112,1.6
CN3806300000000,38,63,"Nelson County, ND",2018,"1,425","1,377",48,3.4
CN3806500000000,38,65,"Oliver County, ND",2018,873,837,36,4.1
CN3806700000000,38,67,"Pembina County, ND",2018,"3,375","3,242",133,3.9
CN3806900000000,38,69,"Pierce County, ND",2018,"1,794","1,737",57,3.2
CN3807100000000,38,71,"Ramsey County, ND",2018,"5,649","5,488",161,2.9
CN3807300000000,38,73,"Ransom County, ND",2018,"2,840","2,785",55,1.9
CN3807500000000,38,75,"Renville County, ND",2018,"1,227","1,197",30,2.4
CN3807700000000,38,77,"Richland County, ND",2018,"8,730","8,500",230,2.6
CN3807900000000,38,79,"Rolette County, ND",2018,"4,691","4,249",442,9.4
CN3808100000000,38,81,"Sargent County, ND",2018,"2,538","2,490",48,1.9
CN3808300000000,38,83,"Sheridan County, ND",2018,687,655,32,4.7
CN3808500000000,38,85,"Sioux County, ND",2018,"1,250","1,199",51,4.1
CN3808700000000,38,87,"Slope County, ND",2018,399,390,9,2.3
CN3808900000000,38,89,"Stark County, ND",2018,"18,051","17,611",440,2.4
CN3809100000000,38,91,"Steele County, ND",2018,"1,001",981,20,2
CN3809300000000,38,93,"Stutsman County, ND",2018,"10,536","10,272",264,2.5
CN3809500000000,38,95,"Towner County, ND",2018,"1,196","1,165",31,2.6
CN3809700000000,38,97,"Traill County, ND",2018,"4,444","4,327",117,2.6
CN3809900000000,38,99,"Walsh County, ND",2018,"5,328","5,160",168,3.2
CN3810100000000,38,101,"Ward County, ND",2018,"32,013","31,093",920,2.9
CN3810300000000,38,103,"Wells County, ND",2018,"2,017","1,956",61,3
CN3810500000000,38,105,"Williams County, ND",2018,"23,910","23,442",468,2
CN3900100000000,39,1,"Adams County, OH",2018,"10,851","10,084",767,7.1
CN3900300000000,39,3,"Allen County, OH",2018,"47,855","45,708","2,147",4.5
CN3900500000000,39,5,"Ashland County, OH",2018,"26,004","24,813","1,191",4.6
CN3900700000000,39,7,"Ashtabula County, OH",2018,"44,247","41,917","2,330",5.3
CN3900900000000,39,9,"Athens County, OH",2018,"27,741","26,141","1,600",5.8
CN3901100000000,39,11,"Auglaize County, OH",2018,"24,540","23,730",810,3.3
CN3901300000000,39,13,"Belmont County, OH",2018,"30,588","28,914","1,674",5.5
CN3901500000000,39,15,"Brown County, OH",2018,"19,478","18,434","1,044",5.4
CN3901700000000,39,17,"Butler County, OH",2018,"193,092","185,115","7,977",4.1
CN3901900000000,39,19,"Carroll County, OH",2018,"13,091","12,403",688,5.3
CN3902100000000,39,21,"Champaign County, OH",2018,"19,762","19,003",759,3.8
CN3902300000000,39,23,"Clark County, OH",2018,"62,963","60,093","2,870",4.6
CN3902500000000,39,25,"Clermont County, OH",2018,"105,585","101,261","4,324",4.1
CN3902700000000,39,27,"Clinton County, OH",2018,"17,507","16,587",920,5.3
CN3902900000000,39,29,"Columbiana County, OH",2018,"47,087","44,651","2,436",5.2
CN3903100000000,39,31,"Coshocton County, OH",2018,"14,392","13,506",886,6.2
CN3903300000000,39,33,"Crawford County, OH",2018,"18,330","17,378",952,5.2
CN3903500000000,39,35,"Cuyahoga County, OH",2018,"612,216","580,166","32,050",5.2
CN3903700000000,39,37,"Darke County, OH",2018,"25,814","24,803","1,011",3.9
CN3903900000000,39,39,"Defiance County, OH",2018,"18,126","17,325",801,4.4
CN3904100000000,39,41,"Delaware County, OH",2018,"107,617","103,996","3,621",3.4
CN3904300000000,39,43,"Erie County, OH",2018,"37,757","35,641","2,116",5.6
CN3904500000000,39,45,"Fairfield County, OH",2018,"77,307","74,179","3,128",4
CN3904700000000,39,47,"Fayette County, OH",2018,"14,079","13,497",582,4.1
CN3904900000000,39,49,"Franklin County, OH",2018,"685,914","659,792","26,122",3.8
CN3905100000000,39,51,"Fulton County, OH",2018,"22,228","21,247",981,4.4
CN3905300000000,39,53,"Gallia County, OH",2018,"12,102","11,361",741,6.1
CN3905500000000,39,55,"Geauga County, OH",2018,"48,790","46,676","2,114",4.3
CN3905700000000,39,57,"Greene County, OH",2018,"82,136","78,810","3,326",4
CN3905900000000,39,59,"Guernsey County, OH",2018,"18,655","17,623","1,032",5.5
CN3906100000000,39,61,"Hamilton County, OH",2018,"412,156","395,215","16,941",4.1
CN3906300000000,39,63,"Hancock County, OH",2018,"41,318","39,908","1,410",3.4
CN3906500000000,39,65,"Hardin County, OH",2018,"14,002","13,391",611,4.4
CN3906700000000,39,67,"Harrison County, OH",2018,"6,875","6,514",361,5.3
CN3906900000000,39,69,"Henry County, OH",2018,"13,272","12,617",655,4.9
CN3907100000000,39,71,"Highland County, OH",2018,"17,038","16,093",945,5.5
CN3907300000000,39,73,"Hocking County, OH",2018,"13,112","12,449",663,5.1
CN3907500000000,39,75,"Holmes County, OH",2018,"20,592","19,919",673,3.3
CN3907700000000,39,77,"Huron County, OH",2018,"27,814","26,173","1,641",5.9
CN3907900000000,39,79,"Jackson County, OH",2018,"12,727","11,892",835,6.6
CN3908100000000,39,81,"Jefferson County, OH",2018,"27,538","25,793","1,745",6.3
CN3908300000000,39,83,"Knox County, OH",2018,"31,155","29,802","1,353",4.3
CN3908500000000,39,85,"Lake County, OH",2018,"125,471","119,585","5,886",4.7
CN3908700000000,39,87,"Lawrence County, OH",2018,"23,690","22,355","1,335",5.6
CN3908900000000,39,89,"Licking County, OH",2018,"89,021","85,502","3,519",4
CN3909100000000,39,91,"Logan County, OH",2018,"23,070","22,211",859,3.7
CN3909300000000,39,93,"Lorain County, OH",2018,"152,368","144,148","8,220",5.4
CN3909500000000,39,95,"Lucas County, OH",2018,"209,136","198,144","10,992",5.3
CN3909700000000,39,97,"Madison County, OH",2018,"20,584","19,806",778,3.8
CN3909900000000,39,99,"Mahoning County, OH",2018,"103,437","97,293","6,144",5.9
CN3910100000000,39,101,"Marion County, OH",2018,"28,395","27,139","1,256",4.4
CN3910300000000,39,103,"Medina County, OH",2018,"96,495","92,384","4,111",4.3
CN3910500000000,39,105,"Meigs County, OH",2018,"8,876","8,232",644,7.3
CN3910700000000,39,107,"Mercer County, OH",2018,"23,528","22,879",649,2.8
CN3910900000000,39,109,"Miami County, OH",2018,"53,197","51,115","2,082",3.9
CN3911100000000,39,111,"Monroe County, OH",2018,"5,169","4,766",403,7.8
CN3911300000000,39,113,"Montgomery County, OH",2018,"250,717","239,367","11,350",4.5
CN3911500000000,39,115,"Morgan County, OH",2018,"6,676","6,273",403,6
CN3911700000000,39,117,"Morrow County, OH",2018,"16,734","15,974",760,4.5
CN3911900000000,39,119,"Muskingum County, OH",2018,"39,379","37,287","2,092",5.3
CN3912100000000,39,121,"Noble County, OH",2018,"4,743","4,425",318,6.7
CN3912300000000,39,123,"Ottawa County, OH",2018,"20,986","19,663","1,323",6.3
CN3912500000000,39,125,"Paulding County, OH",2018,"8,708","8,350",358,4.1
CN3912700000000,39,127,"Perry County, OH",2018,"15,880","14,996",884,5.6
CN3912900000000,39,129,"Pickaway County, OH",2018,"26,268","25,145","1,123",4.3
